F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
10193,10147,0.001217,0.007082,0.00458,246.47,0,0,0,0,1,0,0,77.11,-30.05,-77.03,30.04,0,0,0,0
10149,10152,0.000504,0.013842,0,203.15,0,0,1,0,1,0,0,19.73,6.31,-19.73,-6.26,0,0,0,0
10150,10152,0.005691,0.156199,0,101.57,0,0,1,0,1,0,0,-7.99,-4.67,7.99,4.8,0,0,0,0
10151,10152,0.005691,0.156199,0,101.57,0,0,1,0,1,0,0,-11.73,-1.24,11.74,1.45,0,0,0,0
10153,10164,0.001133,0.007421,0.00528,204.81,0,0,0,0,1,0,0,23.97,0.63,-23.96,-1.15,0,0,0,0
10154,10184,0.003441,0.022662,0.00837,274.37,0,0,0,0,1,0,0,165.72,64.84,-164.75,-59.34,0,0,0,0
10155,10156,0.000264,0.00108,0,0,0,0,0,0,1,0,0,33.52,4.03,-33.52,-4.02,0,0,0,0
10155,10164,0.002267,0.00963,0.00454,205.94,0,0,0,0,1,0,0,20.86,-23.13,-20.84,22.74,0,0,0,0
10157,10158,0.000214,0.00117,0,0,0,0,0,0,1,0,0,-32.33,75.61,32.35,-75.54,0,0,0,0
10158,10159,0.00291,0.015591,0.0087,155.28,0,0,0,0,1,0,0,3.38,43.59,-3.32,-44.23,0,0,0,0
10158,10184,0.001409,0.006545,0.01143,249.59,0,0,0,0,1,0,0,-96.53,-32.63,96.67,32.03,0,0,0,0
10220,10158,0.001143,0.008345,0.00494,232.9,0,0,0,0,1,0,0,-60.73,-64.49,60.81,64.57,0,0,0,0
10208,10159,0.00044,0.003278,0.01862,198.66,0,0,0,0,1,0,0,11.9,-41.34,-11.89,39.42,0,0,0,0
10160,10272,0.004091,0.019171,0.00733,218.11,0,0,0,0,1,0,0,-60.87,-4.78,61.01,4.71,0,0,0,0
10161,10162,0.000297,0.001142,0,0,0,0,0,0,1,0,0,25.6,5.53,-25.6,-5.53,0,0,0,0
10161,10163,0.000269,0.00107,0,0,0,0,0,0,1,0,0,-25.6,-5.53,25.6,5.54,0,0,0,0
10235,10163,0.003809,0.018915,0.0052,209.35,0,0,0,0,1,0,0,25.63,5.12,-25.6,-5.54,0,0,0,0
10164,10169,0.001734,0.009014,0.02286,200.65,0,0,0,0,1,0,0,18.17,-28.13,-18.15,25.82,0,0,0,0
10165,10166,0.000262,0.001163,0,0,0,0,0,0,1,0,0,47.73,5.42,-47.72,-5.4,0,0,0,0
10199,10165,0.002041,0.013192,0.0112,198.41,0,0,0,0,1,0,0,-0.26,10.38,0.26,-11.53,0,0,0,0
10165,10250,0.005517,0.025982,0.0112,212.61,0,0,0,0,1,0,0,-47.99,6.1,48.11,-6.67,0,0,0,0
10167,11049,0.002993,0.014863,0.03428,192.01,0,0,0,0,1,0,0,-3.53,-2.06,3.53,-1.64,0,0,0,0
10167,13301,0.001863,0.010288,0.00697,233.51,0,0,0,0,1,0,0,60.75,22.18,-60.68,-22.53,0,0,0,0
10167,13303,0.00158,0.007495,0.00243,317.46,0,0,0,0,1,0,0,-126.75,-37.88,127.01,38.83,0,0,0,0
10167,13304,0.001924,0.01111,0.02006,328.09,0,0,0,0,1,0,0,37.17,6.99,-37.15,-9,0,0,0,0
10168,10761,0.002779,0.015298,0.02764,216,0,0,0,0,1,0,0,-36.03,25.62,36.08,-28.26,0,0,0,0
10168,13337,0.000377,0.002213,0.00284,183.11,0,0,0,0,1,0,0,-7.23,-33.77,7.23,33.49,0,0,0,0
10168,13347,0.002193,0.012485,0.0082,190.92,0,0,0,0,1,0,0,10.9,-2.49,-10.9,1.63,0,0,0,0
10169,10170,0.000264,0.001041,0,0,0,0,0,0,1,0,0,14.51,0.93,-14.51,-0.92,0,0,0,0
10169,10837,0.003488,0.027737,0.01137,175.4,0,0,0,0,1,0,0,3.64,-26.75,-3.62,25.73,0,0,0,0
10250,10171,0.001125,0.007793,0.00196,250.33,0,0,0,0,1,0,0,-105.13,-6.17,105.25,6.8,0,0,0,0
10258,10171,0.001766,0.012529,0.00371,196.79,0,0,0,0,1,0,0,-11.49,1.34,11.49,-1.71,0,0,0,0
10171,10298,0.002505,0.016053,0.01321,208.89,0,0,0,0,1,0,0,-29.67,25.4,29.71,-26.53,0,0,0,0
10171,10839,0.000854,0.006025,0.00242,267.61,0,0,0,0,1,0,0,-138.93,-38.72,139.1,39.68,0,0,0,0
10172,10173,0.000243,0.001115,0,0,0,0,0,0,1,0,0,-41.08,-5.57,41.09,5.59,0,0,0,0
10172,10174,0.000254,0.001193,0,0,0,0,0,0,1,0,0,41.08,5.57,-41.08,-5.55,0,0,0,0
10190,10173,0.002664,0.016864,0.00839,217.23,0,0,0,0,1,0,0,-32.78,-13.29,32.81,12.62,0,0,0,0
10173,10935,0.00509,0.031168,0.0903,271.37,0,0,0,0,1,0,0,-132.61,2.45,133.46,-6.69,0,0,0,0
10175,10176,0.000266,0.001178,0,0,0,0,0,0,1,0,0,-41.08,-12.71,41.08,12.73,0,0,0,0
10176,10741,0.007971,0.054666,0.04874,243.05,0,0,0,0,1,0,0,-70.67,-0.23,71.04,-2.3,0,0,0,0
10177,13289,0.000349,0.002227,0.00095,214.87,0,0,0,0,1,0,0,-35.88,-13.29,35.89,13.22,0,0,0,0
10177,13300,0.001862,0.008332,0.01421,246.31,0,0,0,0,1,0,0,88.88,59.84,-88.68,-60.47,0,0,0,0
13303,10177,0.000962,0.005702,0.00129,272.58,0,0,0,0,1,0,0,90.1,59.31,-89.99,-58.84,0,0,0,0
10193,10178,0.002649,0.015833,0.00536,233.36,0,0,0,0,1,0,0,53.1,-37.06,-52.99,37.14,0,0,0,0
10210,10179,0.002952,0.01773,0.00841,189.73,0,0,0,0,1,0,0,-10.88,-8.52,10.89,7.66,0,0,0,0
10923,10179,0.006201,0.035107,0.01011,237.41,0,0,0,0,1,0,0,66.56,12.66,-66.29,-12.25,0,0,0,0
10180,10181,0.000217,0.001013,0,0,0,0,0,0,1,0,0,-56.87,-5.39,56.88,5.42,0,0,0,0
10180,10182,0.000205,0.001125,0,0,0,0,0,0,1,0,0,55.41,4.83,-55.41,-4.8,0,0,0,0
10181,10785,0.005573,0.030927,0.01195,204.3,0,0,0,0,1,0,0,-19.4,3.84,19.42,-4.99,0,0,0,0
11028,10181,0.008697,0.049171,0.01517,215.84,0,0,0,0,1,0,0,37.6,8.32,-37.47,-9.26,0,0,0,0
10251,10183,0.002001,0.00868,0.00304,192.21,0,0,0,0,1,0,0,-9.11,5.08,9.11,-5.38,0,0,0,0
10183,10839,0.001831,0.011766,0.0033,235.12,0,0,0,0,1,0,0,-57.7,0.13,57.76,-0.1,0,0,0,0
10184,10185,0.000292,0.001142,0,0,0,0,0,0,1,0,0,68.08,27.31,-68.06,-27.25,0,0,0,0
10186,10187,0.000283,0.001074,0,0,0,0,0,0,1,0,0,37.59,7.23,-37.59,-7.22,0,0,0,0
10188,10189,0.00026,0.001176,0,0,0,0,0,0,1,0,0,-51.74,-17.55,51.74,17.58,0,0,0,0
10189,10213,0.017595,0.048944,0.08708,226.53,0,0,0,0,1,0,0,-55.25,-0.9,55.75,-7.02,0,0,0,0
10189,10843,0.003381,0.024568,0.01481,174.23,0,0,0,0,1,0,0,3.5,-16.68,-3.49,15.16,0,0,0,0
10190,10191,0.000296,0.001118,0,0,0,0,0,0,1,0,0,63.48,6.09,-63.47,-6.05,0,0,0,0
10190,10476,0.004142,0.029465,0.11664,256.51,0,0,0,0,1,0,0,-100.8,1.51,101.2,-10.78,0,0,0,0
10192,10195,0.000631,0.029418,0,556.65,0,0,1,0,1,0,0,161.78,-30.99,-161.62,38.82,0,0,0,0
10192,10813,0.000777,0.010797,0.23745,1215.9,0,0,0,0,1,0,0,-214.6,-104.51,215.02,85.8,0,0,0,0
10192,11001,0.002347,0.029145,1.41418,1396.92,0,0,0,0,1,0,0,-544.13,-86.58,550.95,22.92,0,0,0,0
10192,13180,0.000613,0.007345,0.18007,1182.41,0,0,0,0,1,0,0,191.62,47.17,-191.38,-62.56,0,0,0,0
13302,10192,0.000462,0.005278,0.18198,1341.36,0,0,0,0,1,0,0,-404.43,-183,405.33,174.91,0,0,0,0
10193,10195,0,1e-05,0,456.65,0,0,1,0,1,0,0,-161.62,38.82,161.62,-38.82,0,0,0,0
10194,10195,0.004034,0.188062,0,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10197,10196,0.000476,0.029957,0,499.64,0,0,1.05625,0,1,0,0,-234.19,-87.98,234.49,106.47,0,0,0,0
10196,10198,0.000278,0.001057,0,0,0,0,0,0,1,0,0,55.18,29.13,-55.17,-29.09,0,0,0,0
10196,10735,0.000402,0.005207,0.14362,1224.4,0,0,0,0,1,0,0,-285.92,-142.28,286.29,131.57,0,0,0,0
10838,10196,0.000493,0.006123,0.13508,1215.99,0,0,0,0,1,0,0,-260.71,-27.37,261.03,16.81,0,0,0,0
10196,10857,0.001289,0.014839,0.36138,1224.13,0,0,0,0,1,0,0,-264.78,-10.13,265.62,-19.1,0,0,0,0
10200,10207,0.001122,0.007379,0.00552,207.09,0,0,0,0,1,0,0,18.6,-46.8,-18.57,46.4,0,0,0,0
10200,10251,0.001448,0.005571,0.00164,243.71,0,0,0,0,1,0,0,-76.58,27.24,76.67,-27.06,0,0,0,0
10280,10201,0.006314,0.035258,0.02068,194.09,0,0,0,0,1,0,0,15.07,-9.79,-15.05,7.71,0,0,0,0
10888,10201,0.006716,0.037916,0.01972,233.17,0,0,0,0,1,0,0,30.36,13.88,-30.29,-15.58,0,0,0,0
10238,10202,0.00153,0.006888,0.00547,221.12,0,0,0,0,1,0,0,-41.46,-4.96,41.49,4.5,0,0,0,0
10202,10761,0.002349,0.01484,0.02497,236.99,0,0,0,0,1,0,0,-63.15,-7.84,63.24,5.77,0,0,0,0
10203,10204,0.000246,0.001184,0,0,0,0,0,0,1,0,0,12.67,2.57,-12.67,-2.56,0,0,0,0
10218,10203,0.006251,0.040334,0.01163,225.99,0,0,0,0,1,0,0,-50.04,25.87,50.23,-25.88,0,0,0,0
10248,10203,0.006491,0.030404,0.02235,230.26,0,0,0,0,1,0,0,-57,12.2,57.21,-13.54,0,0,0,0
10205,10206,0.000241,0.001064,0,0,0,0,0,0,1,0,0,40.75,8.45,-40.75,-8.43,0,0,0,0
10205,10226,0.000582,0.003469,0.00439,203.06,0,0,0,0,1,0,0,18.2,22.44,-18.19,-22.87,0,0,0,0
10205,10365,0.00431,0.024771,0.01415,235.4,0,0,0,0,1,0,0,-58.95,-30.89,59.13,30.43,0,0,0,0
10207,10220,0.001493,0.008324,0.00262,201.79,0,0,0,0,1,0,0,-22.17,-53.32,22.22,53.31,0,0,0,0
10208,10839,0.002891,0.018516,0.01536,220.1,0,0,0,0,1,0,0,-36.07,34.73,36.14,-35.9,0,0,0,0
10224,10209,0.003674,0.023088,0.01365,236.08,0,0,0,0,1,0,0,60.92,20.45,-60.77,-20.96,0,0,0,0
10209,10290,0.00175,0.008738,0.00853,203.02,0,0,0,0,1,0,0,-20.62,-28.55,20.64,27.77,0,0,0,0
10212,10210,0.002836,0.01732,0.00789,203.4,0,0,0,0,1,0,0,15.13,-6.42,-15.12,5.62,0,0,0,0
10211,10212,0.000242,0.001181,0,0,0,0,0,0,1,0,0,-49.48,-11.08,49.49,11.1,0,0,0,0
10785,10212,0.002455,0.014491,0.00361,240.36,0,0,0,0,1,0,0,64.72,4.88,-64.62,-4.69,0,0,0,0
10213,10214,0.000255,0.001079,0,0,0,0,0,0,1,0,0,12.52,3.35,-12.52,-3.35,0,0,0,0
10693,10213,0.007363,0.049299,0.01762,223.19,0,0,0,0,1,0,0,44.89,3.26,-44.75,-4.25,0,0,0,0
10213,10863,0.004285,0.026363,0.00884,249.12,0,0,0,0,1,0,0,-92.37,4.23,92.71,-3.1,0,0,0,0
10215,10216,0.002404,0.015904,0.00726,254.06,0,0,0,0,1,0,0,18.19,1.1,-18.19,-1.82,0,0,0,0
10894,10215,0.010901,0.071606,0.13852,250.76,0,0,0,0,1,0,0,144.83,18.54,-142.73,-19.88,0,0,0,0
10216,10217,0.000234,0.001107,0,0,0,0,0,0,1,0,0,36.39,3.14,-36.39,-3.13,0,0,0,0
10216,10222,0.004233,0.03042,0.01366,214.35,0,0,0,0,1,0,0,-10.83,-2.21,10.84,0.79,0,0,0,0
10785,10216,0.001679,0.008888,0.01101,275.02,0,0,0,0,1,0,0,23.68,-5.7,-23.67,4.58,0,0,0,0
10218,10235,0.004549,0.021451,0.02972,211.45,0,0,0,0,1,0,0,32.39,21.3,-32.32,-24.12,0,0,0,0
10248,10218,0.002857,0.017775,0.00486,194.39,0,0,0,0,1,0,0,13.07,-42.11,-13.02,41.93,0,0,0,0
10219,10220,0.000222,0.001141,0,0,0,0,0,0,1,0,0,-38.5,-11.16,38.51,11.18,0,0,0,0
10286,10221,0.001234,0.006972,0.00118,224.79,0,0,0,0,1,0,0,46.3,16,-46.27,-15.97,0,0,0,0
10221,10295,0.002375,0.013094,0.03006,252.74,0,0,0,0,1,0,0,94.35,33.07,-94.12,-34.98,0,0,0,0
10365,10221,0.001678,0.009885,0.00517,298.73,0,0,0,0,1,0,0,86.71,24.48,-86.58,-24.27,0,0,0,0
10222,10223,0.000252,0.001015,0,0,0,0,0,0,1,0,0,9.41,2.94,-9.41,-2.94,0,0,0,0
10222,10888,0.018711,0.068728,0.06246,221.33,0,0,0,0,1,0,0,-20.24,-3.73,20.32,-2.68,0,0,0,0
10224,10225,0.000273,0.001099,0,0,0,0,0,0,1,0,0,35.6,23.49,-35.59,-23.47,0,0,0,0
10224,10837,0.002218,0.012897,0.0091,254.38,0,0,0,0,1,0,0,-96.52,-43.94,96.75,44.35,0,0,0,0
10226,10247,0.001465,0.010269,0.00279,197.96,0,0,0,0,1,0,0,-17.4,3.75,17.41,-4.01,0,0,0,0
10235,10227,0.005575,0.034615,0.01362,201.11,0,0,0,0,1,0,0,-30.95,5.7,31,-6.8,0,0,0,0
10319,10228,0.001219,0.007302,0.0043,222.9,0,0,0,0,1,0,0,-41.97,-37.62,42,37.38,0,0,0,0
10228,10383,0.00147,0.010532,0.00588,255.14,0,0,0,0,1,0,0,-95.38,-57.36,95.55,57.94,0,0,0,0
10229,10284,0.001346,0.008154,0.00417,234.23,0,0,0,0,1,0,0,-65.47,-21.65,65.53,21.57,0,0,0,0
10229,10374,0.002253,0.011956,0.00238,208.28,0,0,0,0,1,0,0,30.02,70.24,-29.9,-69.84,0,0,0,0
10365,10230,0.000728,0.004818,0.00802,178.77,0,0,0,0,1,0,0,-3.06,-8.09,3.06,7.24,0,0,0,0
10230,10736,0.002032,0.013105,0.00341,231.05,0,0,0,0,1,0,0,-54.87,-17.95,54.93,18,0,0,0,0
10231,10251,0.004429,0.023752,0.05605,269.59,0,0,0,0,1,0,0,138.24,11.48,-137.44,-13.06,0,0,0,0
10231,10736,0.002692,0.018651,0.01127,278.29,0,0,0,0,1,0,0,-95.03,-13.65,95.26,14.07,0,0,0,0
10231,10736,0.002692,0.018651,0.01127,278.29,0,0,0,0,1,0,0,-95.03,-13.65,95.26,14.07,0,0,0,0
10298,10232,0.001213,0.007133,0.00392,237.87,0,0,0,0,1,0,0,-71.22,-2.14,71.28,2.09,0,0,0,0
10364,10232,0.001166,0.008291,0.01139,264.24,0,0,0,0,1,0,0,119.81,13.5,-119.64,-13.52,0,0,0,0
10233,10234,0.000278,0.001135,0,0,0,0,0,0,1,0,0,37.64,3.85,-37.64,-3.83,0,0,0,0
10233,10242,0.001867,0.01245,0.0096,188.65,0,0,0,0,1,0,0,-8.99,-36.61,9.01,35.75,0,0,0,0
10233,10309,0.00144,0.006753,0.00127,226.47,0,0,0,0,1,0,0,-53.78,-19.42,53.82,19.49,0,0,0,0
10315,10233,0.000753,0.005339,0.00167,205.35,0,0,0,0,1,0,0,-25.1,-52.19,25.12,52.18,0,0,0,0
10235,10236,0.000207,0.001115,0,0,0,0,0,0,1,0,0,37.64,13.3,-37.64,-13.28,0,0,0,0
10238,10237,0.001997,0.01234,0.00387,187.93,0,0,0,0,1,0,0,7.98,-3.41,-7.98,3.01,0,0,0,0
10237,13350,0.002474,0.014621,0.00957,209.4,0,0,0,0,1,0,0,-25.5,-9.2,25.51,8.29,0,0,0,0
10239,10240,0.000255,0.001082,0,0,0,0,0,0,1,0,0,-50.01,-9.84,50.02,9.87,0,0,0,0
10284,10240,0.000904,0.006701,0.00114,184.59,0,0,0,0,1,0,0,4.81,1.79,-4.81,-1.91,0,0,0,0
10240,10306,0.002741,0.014709,0.00591,222.27,0,0,0,0,1,0,0,-45.21,-7.96,45.26,7.61,0,0,0,0
10260,10241,0.000554,0.003937,0.00243,190.4,0,0,0,0,1,0,0,14.12,-43.44,-14.11,43.25,0,0,0,0
10241,10322,0.001255,0.004389,0.00924,216.88,0,0,0,0,1,0,0,-36.65,-53.42,36.69,52.59,0,0,0,0
10242,10243,0.000216,0.001058,0,0,0,0,0,0,1,0,0,45.68,5.64,-45.67,-5.61,0,0,0,0
10270,10242,0.001988,0.009772,0.00398,229.88,0,0,0,0,1,0,0,54.75,-22.55,-54.69,22.45,0,0,0,0
10244,10246,0.000575,0.003168,0.00131,213.28,0,0,0,0,1,0,0,-37.42,-27.74,37.43,27.65,0,0,0,0
10777,10244,0.003414,0.014429,0.00996,246.44,0,0,0,0,1,0,0,94.35,31.51,-94.04,-31.33,0,0,0,0
10245,10246,0.0002,0.001196,0,0,0,0,0,0,1,0,0,-34.46,-8.68,34.46,8.69,0,0,0,0
10246,10894,0.003598,0.01966,0.01086,238.67,0,0,0,0,1,0,0,-71.89,-36.35,72.1,36.29,0,0,0,0
10247,10367,0.001692,0.009244,0.00275,247.88,0,0,0,0,1,0,0,90.25,4.05,-90.12,-3.61,0,0,0,0
10247,10843,0.008165,0.04604,0.08725,271.29,0,0,0,0,1,0,0,-148.81,-3.99,150.55,4.55,0,0,0,0
10249,10291,0.00068,0.004226,0.0019,192.75,0,0,0,0,1,0,0,-3.38,54.04,3.4,-54.12,0,0,0,0
10315,10249,0.000658,0.00401,0.00397,222.2,0,0,0,0,1,0,0,45.75,31.65,-45.73,-31.95,0,0,0,0
10321,10249,0.001938,0.00738,0.00587,175.98,0,0,0,0,1,0,0,1.4,27.12,-1.38,-27.68,0,0,0,0
10251,10258,0.003329,0.017747,0.01288,188.91,0,0,0,0,1,0,0,12.86,12.67,-12.85,-13.95,0,0,0,0
10252,10253,0.000223,0.001055,0,0,0,0,0,0,1,0,0,-31.11,-9.46,31.11,9.47,0,0,0,0
10253,10314,0.002686,0.014793,0.00403,213.67,0,0,0,0,1,0,0,33.33,-57.14,-33.22,57.34,0,0,0,0
10253,10415,0.001082,0.005732,0.02302,237,0,0,0,0,1,0,0,-64.44,47.66,64.51,-49.69,0,0,0,0
10254,10255,0.000202,0.001134,0,0,0,0,0,0,1,0,0,-31.11,-19.53,31.11,19.55,0,0,0,0
10313,10255,0.001492,0.010013,0.00369,197.88,0,0,0,0,1,0,0,9.49,-25.37,-9.47,25.06,0,0,0,0
10255,10374,0.00202,0.013155,0.00367,198.63,0,0,0,0,1,0,0,-21.63,-44.61,21.68,44.54,0,0,0,0
10256,10257,0.000242,0.001134,0,0,0,0,0,0,1,0,0,24.34,12.6,-24.34,-12.59,0,0,0,0
10256,10258,0.000286,0.001169,0,0,0,0,0,0,1,0,0,-24.34,-12.6,24.34,12.61,0,0,0,0
10373,10259,0.001711,0.00894,0.00681,205.47,0,0,0,0,1,0,0,25.46,-7.3,-25.44,6.66,0,0,0,0
10259,10839,0.006141,0.034326,0.01579,209.97,0,0,0,0,1,0,0,-23.28,-14.7,23.32,13.3,0,0,0,0
10318,10260,0.001107,0.007975,0.00163,221.51,0,0,0,0,1,0,0,44.46,-31.04,-44.43,31.09,0,0,0,0
10261,10262,0.000292,0.001161,0,0,0,0,0,0,1,0,0,54.9,12.11,-54.9,-12.07,0,0,0,0
10261,10270,0.003206,0.021712,0.01099,234.19,0,0,0,0,1,0,0,-69.75,-42.51,69.96,42.74,0,0,0,0
10261,10272,0.000756,0.00459,0.00138,179.66,0,0,0,0,1,0,0,14.85,30.41,-14.84,-30.5,0,0,0,0
10777,10263,0.000618,0.003662,0.00189,195.36,0,0,0,0,1,0,0,-32.89,40.37,32.9,-40.49,0,0,0,0
10263,10795,0.005975,0.028792,0.01129,225.99,0,0,0,0,1,0,0,-68.59,30.95,68.9,-30.73,0,0,0,0
10264,10265,0.000233,0.001109,0,0,0,0,0,0,1,0,0,-49.72,-2.42,49.73,2.44,0,0,0,0
10264,10266,0.000223,0.0011,0,0,0,0,0,0,1,0,0,49.72,2.42,-49.72,-2.39,0,0,0,0
10319,10265,0.001316,0.007006,0.00246,180.99,0,0,0,0,1,0,0,4.22,28.43,-4.21,-28.64,0,0,0,0
10265,10323,0.00075,0.003747,0.00218,223.06,0,0,0,0,1,0,0,-45.52,26.19,45.54,-26.32,0,0,0,0
10378,10267,0.004547,0.025796,0.03237,248.14,0,0,0,0,1,0,0,-79.35,-2.79,79.63,1.11,0,0,0,0
10267,10814,0.006959,0.030752,0.02785,258.79,0,0,0,0,1,0,0,-102.9,-5.22,103.62,5.56,0,0,0,0
10268,10269,0.000216,0.001133,0,0,0,0,0,0,1,0,0,53.47,13.75,-53.47,-13.72,0,0,0,0
10326,10268,0.000975,0.004065,0.0018,212.27,0,0,0,0,1,0,0,-25.27,38.49,25.29,-38.59,0,0,0,0
10268,10341,0.001818,0.00898,0.00419,219.74,0,0,0,0,1,0,0,-38.98,7.75,39,-8.05,0,0,0,0
10268,10368,0.002215,0.010662,0.00573,224.03,0,0,0,0,1,0,0,-44.03,9.62,44.07,-10.01,0,0,0,0
10401,10268,0.000833,0.005362,0.00261,165.81,0,0,0,0,1,0,0,-4.24,-7.73,4.24,7.46,0,0,0,0
10270,10271,0.000225,0.00105,0,0,0,0,0,0,1,0,0,53.47,7.19,-53.47,-7.16,0,0,0,0
10270,10409,0.003091,0.018784,0.01849,275.36,0,0,0,0,1,0,0,-89.09,-13.69,89.33,13.15,0,0,0,0
10270,10409,0.003091,0.018784,0.01849,275.36,0,0,0,0,1,0,0,-89.09,-13.69,89.33,13.15,0,0,0,0
10272,10334,0.002273,0.011255,0.03843,249.79,0,0,0,0,1,0,0,-101.27,18,101.5,-20.82,0,0,0,0
10273,10291,0.001051,0.005311,0.00366,235.4,0,0,0,0,1,0,0,53.27,-51.07,-53.22,50.97,0,0,0,0
10334,10273,0.000304,0.002269,0.00112,264.84,0,0,0,0,1,0,0,108.4,-30.37,-108.37,30.53,0,0,0,0
10329,10274,0.001749,0.009569,0.0022,231.76,0,0,0,0,1,0,0,-57.3,-3.52,57.35,3.59,0,0,0,0
10274,10408,0.002263,0.013012,0.00632,246,0,0,0,0,1,0,0,-81.93,-9.53,82.07,9.69,0,0,0,0
10276,10275,0.000351,0.019585,0,614.72,0,0,1,0,1,0,0,-244.45,24.99,244.65,-13.64,0,0,0,0
10276,10275,0.000351,0.019585,0,614.72,0,0,1,0,1,0,0,-244.45,24.99,244.65,-13.64,0,0,0,0
10276,10275,0.000351,0.019585,0,614.72,0,0,1,0,1,0,0,-244.45,24.99,244.65,-13.64,0,0,0,0
10275,10330,0.000699,0.008558,0.18453,1189.39,0,0,0,0,1,0,0,240.85,102.04,-240.37,-115.14,0,0,0,0
10369,10275,0.000511,0.0058,0.09927,1199.54,0,0,0,0,1,0,0,233.65,41,-233.37,-48.17,0,0,0,0
10427,10275,0.000276,0.003171,0.07881,1106.35,0,0,0,0,1,0,0,-110.17,-136.18,110.25,128.97,0,0,0,0
10275,10758,0.002116,0.027225,0.61943,1303.32,0,0,0,0,1,0,0,-359.67,-35.37,362.31,4.35,0,0,0,0
10276,10308,0.001329,0.007995,0.00409,250.53,0,0,0,0,1,0,0,87.35,-23.5,-87.24,23.7,0,0,0,0
10357,10276,0.000567,0.003855,0.00315,286.52,0,0,0,0,1,0,0,-86.99,-2.19,87.03,2.14,0,0,0,0
10357,10276,0.000567,0.003855,0.00315,286.52,0,0,0,0,1,0,0,-86.99,-2.19,87.03,2.14,0,0,0,0
10357,10276,0.000567,0.003855,0.00315,286.52,0,0,0,0,1,0,0,-86.99,-2.19,87.03,2.14,0,0,0,0
10276,10386,0.000669,0.003201,0.00127,258.9,0,0,0,0,1,0,0,136.35,15.4,-136.23,-14.95,0,0,0,0
10403,10276,0.000989,0.005715,0.00209,269.72,0,0,0,0,1,0,0,-132.64,48.16,132.83,-47.29,0,0,0,0
10276,10489,0.003431,0.019644,0.01807,242.43,0,0,0,0,1,0,0,72.63,-37.4,-72.41,36.75,0,0,0,0
10325,10277,0.002311,0.011739,0.00505,231.69,0,0,0,0,1,0,0,-95.5,16.15,95.71,-15.6,0,0,0,0
10386,10277,0.003124,0.017773,0.00522,239.04,0,0,0,0,1,0,0,95,4.54,-94.73,-3.53,0,0,0,0
10388,10277,0.002171,0.010365,0.00456,214.02,0,0,0,0,1,0,0,45.95,1.06,-45.91,-1.32,0,0,0,0
10278,10279,0.000265,0.001089,0,0,0,0,0,0,1,0,0,28.64,8.05,-28.63,-8.04,0,0,0,0
10278,10280,0.000217,0.001166,0,0,0,0,0,0,1,0,0,-28.64,-8.05,28.64,8.06,0,0,0,0
10278,10281,0.000205,0.001127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10278,10282,0.000277,0.001197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10457,10280,0.012616,0.069271,0.01419,196.81,0,0,0,0,1,0,0,63.38,-14.44,-62.87,15.72,0,0,0,0
10280,10785,0.008011,0.047757,0.02329,159.86,0,0,0,0,1,0,0,19.16,-13.99,-19.12,11.76,0,0,0,0
10283,10284,0.000235,0.001199,0,0,0,0,0,0,1,0,0,-32.97,-7.88,32.98,7.89,0,0,0,0
10284,10331,0.00323,0.02051,0.01716,256.9,0,0,0,0,1,0,0,-103.32,-31.25,103.67,31.61,0,0,0,0
10422,10285,0.001125,0.005896,0.00384,180.38,0,0,0,0,1,0,0,7.86,8.89,-7.86,-9.28,0,0,0,0
10285,10424,0.003837,0.016027,0.01883,235.43,0,0,0,0,1,0,0,-57.43,17.27,57.56,-18.66,0,0,0,0
10454,10285,0.00067,0.004286,0.00725,223.7,0,0,0,0,1,0,0,-41.25,9.04,41.26,-9.72,0,0,0,0
10286,10287,0.004472,0.030129,0.02275,250.61,0,0,0,0,1,0,0,88.7,20.21,-88.35,-20.23,0,0,0,0
10361,10286,0.000615,0.002332,0.00078,300,0,0,0,0,1,0,0,-178.86,-66.53,179.07,67.25,0,0,0,0
10286,10736,0.001544,0.010334,0.02174,293.02,0,0,0,0,1,0,0,-122.49,-40.49,122.73,39.78,0,0,0,0
10286,10736,0.001544,0.010334,0.02174,293.02,0,0,0,0,1,0,0,-122.49,-40.49,122.73,39.78,0,0,0,0
10286,10736,0.001544,0.010334,0.02174,293.02,0,0,0,0,1,0,0,-122.49,-40.49,122.73,39.78,0,0,0,0
10287,10288,0.000258,0.00118,0,0,0,0,0,0,1,0,0,49.13,9.61,-49.12,-9.58,0,0,0,0
10287,10297,0.00371,0.017765,0.00941,219.89,0,0,0,0,1,0,0,39.22,10.62,-39.16,-11.31,0,0,0,0
10289,10345,0.001876,0.014329,0.00428,210.64,0,0,0,0,1,0,0,23.08,18.3,-23.07,-18.63,0,0,0,0
10289,10837,0.004696,0.024226,0.01339,233.49,0,0,0,0,1,0,0,-55.32,-22.1,55.48,21.49,0,0,0,0
10361,10290,0.003007,0.01412,0.0038,228.59,0,0,0,0,1,0,0,52.98,32.1,-52.88,-31.98,0,0,0,0
