BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
10259,1,48.72,8.04,0,0,1,1.0163802,-38.564933,138,1,1.1,0.9,20.48,0.31,0,0
10260,1,30.31,12.35,0,0,1,1.0342304,-37.664882,138,1,1.1,0.9,20.42,0.28,0,0
10261,1,0,0,0,0,1,1.0192151,-38.468471,138,1,1.1,0.9,20.52,0.32,0,0
10262,1,54.9,12.07,0,0,1,1.01892,-38.501703,138,1,1.1,0.9,20.52,0.33,0,0
10263,1,35.69,9.54,0,0,1,1.0557666,-32.183808,138,1,1.1,0.9,19.79,0.06,0,0
10264,1,0,0,0,0,1,1.0276149,-38.267992,138,1,1.1,0.9,20.5,0.29,0,0
10265,1,0,0,0,0,1,1.0277538,-38.238369,138,1,1.1,0.9,20.5,0.29,0,0
10266,1,49.72,2.39,0,0,1,1.0274814,-38.297366,138,1,1.1,0.9,20.51,0.29,0,0
10267,1,23.27,4.11,0,0,1,1.0097628,-34.325497,138,1,1.1,0.9,20.24,0.28,0,0
10268,1,0,0,0,0,1,1.0189451,-37.027058,138,1,1.1,0.9,20.36,0.31,0,0
10269,1,53.47,13.72,0,0,1,1.0186792,-37.058869,138,1,1.1,0.9,20.37,0.31,0,0
10270,1,0,0,0,0,1,1.0304329,-37.715572,138,1,1.1,0.9,20.44,0.28,0,0
10271,1,53.47,7.16,0,0,1,1.0302429,-37.745014,138,1,1.1,0.9,20.45,0.28,0,0
10272,1,55.09,7.78,0,0,1,1.0177324,-38.493395,138,1,1.1,0.9,20.52,0.33,0,0
10273,1,55.09,20.54,0,0,1,1.0182052,-37.978935,138,1,1.1,0.9,20.44,0.33,0,0
10274,1,24.57,5.95,0,0,1,1.0300576,-37.764237,138,1,1.1,0.9,20.47,0.29,0,0
10275,1,0,0,0,0,1,1.0180023,-33.470741,345,1,1.1,0.9,20.19,0.24,0,0
10276,1,43.11,11.41,0,0,1,1.0208713,-36.116008,138,1,1.1,0.9,20.25,0.29,0,0
10277,1,44.92,20.45,0,0,1,1.0158859,-37.276349,138,1,1.1,0.9,20.4,0.31,0,0
10278,1,0,0,0,0,1,1.0262513,-36.984576,138,1,1.1,0.9,19.88,0.12,0,0
10279,1,28.63,8.04,0,0,1,1.0260919,-37.000382,138,1,1.1,0.9,19.88,0.12,0,0
10280,1,0,0,0,0,1,1.0264034,-36.967366,138,1,1.1,0.9,19.88,0.12,0,0
10281,1,0,0,0,0,1,1.0262513,-36.984576,138,1,1.1,0.9,19.88,0.12,0,0
10282,1,0,0,0,0,1,1.0262513,-36.984576,138,1,1.1,0.9,19.88,0.12,0,0
10283,1,32.97,7.88,0,0,1,1.034856,-38.506954,138,1,1.1,0.9,20.5,0.26,0,0
10284,1,0,0,0,0,1,1.0350222,-38.486793,138,1,1.1,0.9,20.49,0.26,0,0
10285,1,24.02,1.73,0,0,1,1.0184078,-38.537691,138,1,1.1,0.9,20.53,0.32,0,0
10286,1,53.39,18,0,0,1,1.0296712,-36.555986,138,1,1.1,0.9,20.21,0.25,0,0
10287,1,0,0,0,0,1,1.0198596,-37.962068,138,1,1.1,0.9,20.39,0.29,0,0
10288,1,49.12,9.58,0,0,1,1.0196241,-37.99265,138,1,1.1,0.9,20.39,0.29,0,0
10289,1,32.24,3.8,0,0,1,1.0251667,-36.507828,138,1,1.1,0.9,20.26,0.26,0,0
10290,1,32.24,4.22,0,0,1,1.0211123,-37.115457,138,1,1.1,0.9,20.31,0.3,0,0
10291,1,0,0,0,0,1,1.0203147,-38.164466,138,1,1.1,0.9,20.48,0.32,0,0
10292,1,49.81,3.13,0,0,1,1.02015,-38.196427,138,1,1.1,0.9,20.48,0.32,0,0
10293,1,52.98,28.47,0,0,1,1.0117324,-38.422822,138,1,1.1,0.9,20.52,0.33,0,0
10294,1,52.98,12.34,0,0,1,1.0212528,-37.376948,138,1,1.1,0.9,20.33,0.29,0,0
10295,1,0,0,0,0,1,1.0215,-37.349105,138,1,1.1,0.9,20.33,0.29,0,0
10296,1,56.71,7.15,0,0,1,1.0162831,-38.356231,138,1,1.1,0.9,20.46,0.3,0,0
10297,1,0,0,0,0,1,1.0165179,-38.324395,138,1,1.1,0.9,20.46,0.3,0,0
10298,1,0,0,0,0,1,1.0156559,-38.313669,138,1,1.1,0.9,20.44,0.32,0,0
10299,1,41.5,28.64,0,0,1,1.0152414,-38.332798,138,1,1.1,0.9,20.44,0.33,0,0
10300,1,0,0,0,0,1,1.0266594,-34.857961,138,1,1.1,0.9,20.2,0.2,0,0
10301,1,50.57,7.59,0,0,1,1.0264672,-34.887036,138,1,1.1,0.9,20.21,0.2,0,0
10302,1,0,0,0,50,1,1.0249654,-36.98956,138,1,1.1,0.9,20.37,0.28,0,0
10303,1,0,0,0,0,1,1.0247428,-36.9559,138,1,1.1,0.9,20.37,0.28,0,0
10304,1,0,0,0,0,1,1.0249654,-36.98956,138,1,1.1,0.9,20.37,0.28,0,0
10305,1,47.86,19.46,0,0,1,1.0246227,-37.017712,138,1,1.1,0.9,20.38,0.28,0,0
10306,1,60.83,25.54,0,0,1,1.037163,-38.159383,138,1,1.1,0.9,20.46,0.26,0,0
10307,1,48.61,20.93,0,0,1,1.0212396,-36.541965,138,1,1.1,0.9,20.31,0.3,0,0
10308,1,0,0,0,0,1,1.0215834,-36.516679,138,1,1.1,0.9,20.31,0.3,0,0
10309,1,39.33,13.63,0,0,1,1.029003,-37.8702,138,1,1.1,0.9,20.46,0.29,0,0
10310,1,39.33,5.55,0,0,1,1.0269968,-37.101391,138,1,1.1,0.9,20.39,0.3,0,0
10311,1,0,0,0,0,1,1.0148335,-38.919856,138,1,1.1,0.9,20.55,0.33,0,0
10312,1,40.48,22.08,0,0,1,1.014457,-38.943301,138,1,1.1,0.9,20.56,0.34,0,0
10313,1,0,0,0,0,1,1.0151433,-38.899808,138,1,1.1,0.9,20.55,0.33,0,0
10314,1,40.48,8.05,0,93.5,1,1.0260162,-38.901184,138,1,1.1,0.9,20.55,0.22,0,0
10315,1,44.5,8.52,0,0,1,1.02407,-38.103603,138,1,1.1,0.9,20.49,0.3,0,0
10316,1,44.5,7.51,0,0,1,1.0426295,-37.622022,138,1,1.1,0.9,20.38,0.24,0,0
10317,1,0,0,0,0,1,1.0427958,-37.596666,138,1,1.1,0.9,20.37,0.24,0,0
10318,1,37.74,7.21,0,0,1,1.0323085,-37.456222,138,1,1.1,0.9,20.41,0.28,0,0
10319,1,0,0,0,0,1,1.0297508,-38.242718,138,1,1.1,0.9,20.49,0.29,0,0
10320,1,37.74,9.18,0,0,1,1.0295731,-38.262094,138,1,1.1,0.9,20.49,0.29,0,0
10321,1,32.26,13.89,0,0,1,1.0245319,-38.215947,138,1,1.1,0.9,20.5,0.3,0,0
10322,1,32.26,6.52,0,0,1,1.0384902,-37.657166,138,1,1.1,0.9,20.4,0.26,0,0
10323,1,50.58,11.16,0,0,1,1.0271287,-38.135099,138,1,1.1,0.9,20.49,0.3,0,0
10324,1,32.27,4.42,0,0,1,1.0154109,-37.939408,138,1,1.1,0.9,20.48,0.31,0,0
10325,1,0,0,0,0,1,1.015545,-37.920023,138,1,1.1,0.9,20.48,0.31,0,0
10326,1,32.27,7.92,0,0,1,1.02024,-37.104407,138,1,1.1,0.9,20.38,0.31,0,0
10327,1,0,0,0,0,1,1.0285566,-38.089072,138,1,1.1,0.9,20.51,0.3,0,0
10328,1,52.71,7.81,0,0,1,1.0283638,-38.122043,138,1,1.1,0.9,20.51,0.3,0,0
10329,1,0,0,0,0,1,1.0287532,-38.057496,138,1,1.1,0.9,20.51,0.3,0,0
10330,1,0,0,0,0,1,1.0071563,-34.579041,345,1,1.1,0.9,20.28,0.27,0,0
10331,1,0,0,0,0,1,1.0444386,-37.415548,138,1,1.1,0.9,20.35,0.23,0,0
10332,1,52.71,12.35,0,0,1,1.0068835,-34.610939,345,1,1.1,0.9,20.29,0.27,0,0
10333,1,0,0,0,0,1,1.0115623,-34.049333,345,1,1.1,0.9,20.23,0.25,0,0
10334,1,55.45,10.21,0,0,1,1.0178501,-37.837851,138,1,1.1,0.9,20.42,0.33,0,0
10335,1,0,0,0,0,1,1.0178501,-37.837851,13.8,1,1.1,0.9,20.42,0.33,0,0
10336,1,0,0,0,0,1,1.0178501,-37.837851,13.8,1,1.1,0.9,20.42,0.33,0,0
10337,1,0,0,0,0,1,1.0178501,-37.837851,1,1,1.1,0.9,20.42,0.33,0,0
10338,1,55.45,18.16,0,0,1,1.0290314,-38.091452,138,1,1.1,0.9,20.51,0.29,0,0
10339,1,43.2,7.24,0,0,1,1.0170896,-37.541611,138,1,1.1,0.9,20.41,0.33,0,0
10340,1,0,0,0,0,1,1.0187489,-36.849112,138,1,1.1,0.9,20.34,0.31,0,0
10341,1,0,0,0,0,1,1.0189442,-36.825912,138,1,1.1,0.9,20.33,0.31,0,0
10342,1,43.2,9.42,0,0,1,1.0185415,-36.87458,138,1,1.1,0.9,20.34,0.31,0,0
10343,1,0,0,0,0,1,1.021796,-36.720821,138,1,1.1,0.9,20.3,0.26,0,0
10344,1,87.17,16.32,0,0,1,1.0214487,-36.770798,138,1,1.1,0.9,20.31,0.27,0,0
10345,1,0,0,0,0,1,1.0221595,-36.669686,138,1,1.1,0.9,20.29,0.26,0,0
10346,1,0,0,0,0,1,1.0145491,-34.364653,345,1,1.1,0.9,20.28,0.26,0,0
10347,1,0,0,0,0,1,1.022642,-38.180641,138,1,1.1,0.9,20.45,0.32,0,0
10348,1,55.47,9.35,0,0,1,0.995232,-45.336878,13.8,1,1.1,0.9,20.63,0.37,0,0
10349,1,0,0,0,0,1,1.0248894,-38.501219,1,1,1.1,0.9,20.47,0.32,0,0
10350,1,0,0,0,0,1,1.022642,-38.180641,13.8,1,1.1,0.9,20.45,0.32,0,0
10351,1,0,0,0,0,1,1.022642,-38.180641,13.8,1,1.1,0.9,20.45,0.32,0,0
10352,1,0,0,0,0,1,1.022642,-38.180641,1,1,1.1,0.9,20.45,0.32,0,0
10353,1,0,0,0,0,1,1.0147793,-34.249261,345,1,1.1,0.9,20.26,0.26,0,0
10354,1,51.28,15.06,0,100,1,1.0217434,-38.516919,138,1,1.1,0.9,20.53,0.27,0,0
10355,1,51.28,18.03,0,0,1,1.0172083,-38.746164,138,1,1.1,0.9,20.56,0.33,0,0
10356,1,35.97,3.79,0,0,1,1.0263662,-36.848311,138,1,1.1,0.9,20.35,0.28,0,0
10357,1,0,0,0,0,1,1.0203062,-36.299832,138,1,1.1,0.9,20.28,0.3,0,0
10358,1,35.97,3.43,0,0,1,1.0115547,-39.371343,18,1,1.1,0.9,20.39,0.31,0,0
10359,1,0,0,0,0,1,1.0193867,-36.577917,18,1,1.1,0.9,20.29,0.3,0,0
10360,1,0,0,0,0,1,1.0193867,-36.577917,1,1,1.1,0.9,20.29,0.3,0,0
10361,1,53.94,6.22,0,0,1,1.0270841,-36.759788,138,1,1.1,0.9,20.25,0.26,0,0
10362,1,38.29,10.72,0,0,1,1.0155994,-38.507851,138,1,1.1,0.9,20.5,0.32,0,0
10363,1,38.29,29.64,0,0,1,1.0187105,-37.510131,138,1,1.1,0.9,20.36,0.31,0,0
10364,1,0,0,0,0,1,1.0191266,-37.492828,138,1,1.1,0.9,20.36,0.3,0,0
10365,1,0,0,0,0,1,1.0317838,-36.279445,138,1,1.1,0.9,20.18,0.24,0,0
10366,1,44.83,11.69,0,0,1,1.0315441,-36.303042,138,1,1.1,0.9,20.19,0.24,0,0
10367,1,44.83,13.25,0,0,1,1.0190511,-37.383924,138,1,1.1,0.9,20.35,0.3,0,0
10368,1,47.26,13.83,0,0,1,1.0188753,-36.755862,138,1,1.1,0.9,20.32,0.31,0,0
10369,1,0,0,0,0,1,1.0217088,-32.737215,345,1,1.1,0.9,20.14,0.22,0,0
10370,1,47.26,2.96,0,0,1,1.0234834,-35.305408,138,1,1.1,0.9,20.19,0.25,0,0
10371,1,0,0,0,0,1,1.0160199,-38.456825,138,1,1.1,0.9,20.48,0.31,0,0
10372,1,40.62,5.33,0,0,1,1.0158594,-38.481417,138,1,1.1,0.9,20.48,0.31,0,0
10373,1,0,0,0,0,1,1.0161944,-38.43208,138,1,1.1,0.9,20.47,0.31,0,0
10374,1,40.62,8.43,0,0,1,1.0236628,-38.866144,138,1,1.1,0.9,20.55,0.3,0,0
10375,1,0,0,0,0,1,1.0318425,-36.973389,138,1,1.1,0.9,20.36,0.27,0,0
10376,1,49.01,10.14,0,0,1,1.0316249,-37.002685,138,1,1.1,0.9,20.36,0.27,0,0
10377,1,57.82,24.92,0,0,1,1.0242239,-38.57736,138,1,1.1,0.9,20.54,0.31,0,0
10378,1,0,0,0,0,1,1.0056754,-35.477464,138,1,1.1,0.9,20.39,0.32,0,0
10379,1,50.93,12.13,0,0,1,1.005429,-35.509336,138,1,1.1,0.9,20.4,0.32,0,0
10380,1,32.62,5.86,0,0,1,1.0229687,-35.020828,138,1,1.1,0.9,20.26,0.21,0,0
10381,1,32.62,8.33,0,0,1,1.0221532,-35.812336,138,1,1.1,0.9,20.32,0.23,0,0
10382,1,0,0,0,0,1,1.0223247,-35.794334,138,1,1.1,0.9,20.31,0.23,0,0
10383,1,0,0,0,0,1,1.0401137,-37.611163,138,1,1.1,0.9,20.39,0.26,0,0
10384,1,54.48,37.07,0,0,1,1.0395949,-37.63776,138,1,1.1,0.9,20.39,0.26,0,0
10385,1,41.22,10.4,0,0,1,1.0192945,-36.373259,138,1,1.1,0.9,20.29,0.3,0,0
10386,1,0,0,0,0,1,1.0195021,-36.350561,138,1,1.1,0.9,20.29,0.3,0,0
10387,1,0,0,0,0,1,1.0166695,-37.035955,138,1,1.1,0.9,20.37,0.3,0,0
10388,1,0,0,0,0,1,1.016989,-37.013753,138,1,1.1,0.9,20.37,0.3,0,0
10389,1,41.22,19.48,0,0,1,1.0163272,-37.059507,138,1,1.1,0.9,20.38,0.3,0,0
10390,1,25.11,4.34,0,0,1,1.0186062,-36.781302,138,1,1.1,0.9,20.33,0.28,0,0
10391,1,0,0,0,0,1,1.0174445,-38.709492,138,1,1.1,0.9,20.55,0.32,0,0
10392,1,25.47,2.38,0,0,1,1.0173435,-38.725308,138,1,1.1,0.9,20.55,0.32,0,0
10393,1,37.98,4.75,0,0,1,1.0157948,-38.355208,138,1,1.1,0.9,20.47,0.31,0,0
10394,1,37.98,9.65,0,0,1,1.0179762,-37.260794,138,1,1.1,0.9,20.39,0.29,0,0
10395,1,48.49,17.77,0,0,1,1.0363443,-36.46882,138,1,1.1,0.9,20.31,0.26,0,0
10396,1,48.49,9.62,0,0,1,1.0379485,-36.494094,138,1,1.1,0.9,20.3,0.26,0,0
10397,1,35.5,8.68,0,0,1,1.0294633,-34.663774,138,1,1.1,0.9,20.17,0.18,0,0
10398,1,35.5,11.17,0,60,1,1.0243601,-35.985009,138,1,1.1,0.9,20.27,0.24,0,0
10399,1,0,0,0,0,1,1.0183612,-37.053056,138,1,1.1,0.9,20.36,0.32,0,0
10400,1,32.07,7.22,0,0,1,1.0182078,-37.072653,138,1,1.1,0.9,20.37,0.32,0,0
10401,1,0,0,0,0,1,1.0185107,-37.036104,138,1,1.1,0.9,20.36,0.31,0,0
10402,1,0,0,0,0,1,1.0220577,-36.577768,138,1,1.1,0.9,20.31,0.29,0,0
10403,1,0,0,0,0,1,1.0222566,-36.558433,138,1,1.1,0.9,20.31,0.29,0,0
10404,1,32.07,11.04,0,0,1,1.021852,-36.594801,138,1,1.1,0.9,20.32,0.3,0,0
10405,1,0,0,0,0,1,1.0220577,-36.577768,138,1,1.1,0.9,20.31,0.29,0,0
10406,1,33.54,8.62,0,0,1,1.0268109,-38.572156,138,1,1.1,0.9,20.56,0.3,0,0
10407,1,33.54,15.69,0,0,1,1.0218253,-38.542805,138,1,1.1,0.9,20.51,0.32,0,0
10408,1,35.05,12.77,0,0,1,1.0330693,-37.20144,138,1,1.1,0.9,20.39,0.28,0,0
10409,1,35.05,11.96,0,0,1,1.0355438,-36.838046,138,1,1.1,0.9,20.34,0.27,0,0
10410,1,52.57,23.04,0,0,1,1.0163472,-38.634328,138,1,1.1,0.9,20.55,0.32,0,0
10411,1,61.36,11.11,0,0,1,1.0313735,-36.728911,138,1,1.1,0.9,20.34,0.27,0,0
10412,1,0,0,0,0,1,1.029346,-37.306172,138,1,1.1,0.9,20.46,0.27,0,0
10413,1,61.36,11.21,0,0,1,1.0291012,-37.340718,138,1,1.1,0.9,20.46,0.28,0,0
10414,1,0,0,0,0,1,1.0268868,-33.547313,345,1,1.1,0.9,20.19,0.23,0,0
10415,1,40.52,24.05,0,0,1,1.0165519,-38.313425,138,1,1.1,0.9,20.46,0.31,0,0
10416,1,40.52,14.96,0,0,1,1.013831,-38.36162,138,1,1.1,0.9,20.5,0.32,0,0
10417,1,43.9,2.47,0,0,1,1.0167002,-38.093866,138,1,1.1,0.9,20.43,0.3,0,0
10418,1,0,0,0,0,1,1.0210659,-38.793431,138,1,1.1,0.9,20.55,0.24,0,0
10419,1,43.9,15.15,0,0,1,1.0207676,-38.818878,138,1,1.1,0.9,20.56,0.25,0,0
10420,1,41.21,22.17,0,0,1,1.0389763,-36.145702,138,1,1.1,0.9,20.29,0.26,0,0
10421,1,41.21,6.01,0,0,1,1.0336622,-36.785035,138,1,1.1,0.9,20.43,0.26,0,0
10422,1,0,0,0,0,1,1.0190205,-38.517754,138,1,1.1,0.9,20.52,0.32,0,0
10423,1,38.99,8.09,0,0,1,1.018839,-38.540146,138,1,1.1,0.9,20.53,0.32,0,0
10424,1,0,0,0,0,1,1.0177461,-37.990221,138,1,1.1,0.9,20.46,0.31,0,0
10425,1,38.99,9.09,0,0,1,1.0175487,-38.01456,138,1,1.1,0.9,20.47,0.31,0,0
10426,1,62.16,9.98,0,56,1,1.0306898,-37.239702,138,1,1.1,0.9,20.42,0.23,0,0
10427,1,0,0,0,0,1,1.0135634,-33.644541,345,1,1.1,0.9,20.2,0.25,0,0
10428,1,0,0,0,0,1,1.0364063,-36.502186,138,1,1.1,0.9,20.3,0.25,0,0
10429,1,62.16,12.77,0,0,1,1.0132572,-33.680068,345,1,1.1,0.9,20.21,0.25,0,0
10430,1,42.51,5.9,0,48,1,1.0287261,-38.536004,138,1,1.1,0.9,20.56,0.28,0,0
10431,1,0,0,0,0,1,1.0283716,-38.504389,138,1,1.1,0.9,20.56,0.29,0,0
10432,1,0,0,0,0,1,1.0327552,-32.326818,345,1,1.1,0.9,20.08,0.21,0,0
10433,1,54.76,7.6,0,0,1,1.0341252,-34.798226,138,1,1.1,0.9,20.11,0.22,0,0
10434,1,53.17,5.38,0,0,1,1.0273564,-35.937847,138,1,1.1,0.9,20.25,0.25,0,0
10435,1,28.73,8.08,0,0,1,1.0269126,-34.851474,138,1,1.1,0.9,20.11,0.23,0,0
10436,1,43.64,7.6,0,0,1,1.0237884,-38.283237,138,1,1.1,0.9,20.47,0.31,0,0
10437,1,0,0,0,0,1,1.0219915,-38.469691,138,1,1.1,0.9,20.51,0.32,0,0
10438,1,43.64,10.24,0,0,1,1.0217868,-38.495292,138,1,1.1,0.9,20.51,0.32,0,0
10439,1,29.48,5.61,0,0,1,1.0224385,-35.649903,138,1,1.1,0.9,20.27,0.24,0,0
10440,1,55.08,4.05,0,0,1,1.0200376,-35.551659,138,1,1.1,0.9,20.34,0.23,0,0
10441,1,55.08,5.02,0,60.5,1,1.0230366,-35.829092,138,1,1.1,0.9,20.34,0.22,0,0
10442,1,40.3,12.76,0,0,1,1.0156604,-34.000368,138,1,1.1,0.9,20.2,0.26,0,0
10443,1,0,0,0,0,1,1.0159024,-33.975416,138,1,1.1,0.9,20.19,0.26,0,0
10444,1,0,0,0,0,1,1.0156604,-34.000368,138,1,1.1,0.9,20.2,0.26,0,0
10445,1,59.73,15.82,0,0,1,1.033759,-37.192425,138,1,1.1,0.9,20.4,0.28,0,0
10446,1,0,0,0,0,1,1.0340421,-37.159332,138,1,1.1,0.9,20.39,0.28,0,0
10447,1,0,0,0,0,1,1.034824,-36.691514,138,1,1.1,0.9,20.32,0.26,0,0
10448,1,53.55,15.86,0,0,1,1.0345241,-36.721678,138,1,1.1,0.9,20.33,0.26,0,0
10449,1,47.78,4.79,0,0,1,1.0187739,-36.83718,138,1,1.1,0.9,20.33,0.28,0,0
10450,1,0,0,0,0,1,1.0195658,-36.577133,138,1,1.1,0.9,20.29,0.28,0,0
10451,1,47.78,18.82,0,0,1,1.0192107,-36.604869,138,1,1.1,0.9,20.3,0.29,0,0
10452,1,50.33,5.55,0,0,1,1.0173182,-38.417094,138,1,1.1,0.9,20.52,0.31,0,0
10453,1,50.33,14.91,0,0,1,1.0182626,-38.664721,138,1,1.1,0.9,20.54,0.32,0,0
10454,1,0,0,0,0,1,1.0185312,-38.638828,138,1,1.1,0.9,20.54,0.32,0,0
10455,1,0,0,0,0,1,1.0182626,-38.664721,138,1,1.1,0.9,20.54,0.32,0,0
10456,1,58.98,25.25,0,0,1,1.0081299,-33.650774,138,1,1.1,0.9,20.14,0.3,0,0
10457,1,17.46,1.18,0,0,1,1.0239805,-34.479157,138,1,1.1,0.9,19.83,0.17,0,0
10458,1,70.13,13.31,0,0,1,1.0396924,-36.213565,138,1,1.1,0.9,20.29,0.26,0,0
10459,1,0,0,0,0,1,1.0096566,-33.846527,345,1,1.1,0.9,20.2,0.25,0,0
10460,1,70.13,15.64,0,0,1,1.0432743,-35.694179,138,1,1.1,0.9,20.22,0.25,0,0
10461,1,52.41,15,0,0,1,1.0193159,-38.304738,138,1,1.1,0.9,20.51,0.28,0,0
10462,1,0,0,0,0,1,1.0228399,-34.14712,345,1,1.1,0.9,20.21,0.24,0,0
10463,1,64.47,17.04,0,0,1,1.0205043,-36.181988,138,1,1.1,0.9,20.25,0.28,0,0
10464,1,41.36,15.05,0,0,1,1.0243953,-38.499604,138,1,1.1,0.9,20.53,0.31,0,0
10465,1,42.13,18.04,0,0,1,1.0236961,-38.358839,138,1,1.1,0.9,20.48,0.31,0,0
10466,1,33.55,5.09,0,0,1,1.0242286,-37.731964,138,1,1.1,0.9,20.53,0.3,0,0
10467,1,33.55,12.49,0,0,1,1.0235816,-37.380197,138,1,1.1,0.9,20.42,0.29,0,0
10468,1,0,0,0,0,1,1.0137003,-33.83624,345,1,1.1,0.9,20.22,0.25,0,0
10469,1,58.59,7.63,0,0,1,1.0270826,-38.096161,138,1,1.1,0.9,20.44,0.3,0,0
10470,1,36.63,3.01,0,0,1,1.0181071,-34.867635,138,1,1.1,0.9,20.31,0.24,0,0
10471,1,0,0,0,0,1,1.0182231,-34.845058,138,1,1.1,0.9,20.31,0.24,0,0
10472,1,0,0,0,0,1,1.0181071,-34.867635,138,1,1.1,0.9,20.31,0.24,0,0
10473,1,0,0,0,0,1,1.0208583,-36.047272,138,1,1.1,0.9,20.26,0.28,0,0
10474,1,36.63,6.44,0,0,1,1.0207018,-36.06689,138,1,1.1,0.9,20.27,0.28,0,0
10475,1,37.47,3.96,0,0,1,1.016546,-37.658572,138,1,1.1,0.9,20.47,0.31,0,0
10476,1,6.89,1.75,0,0,1,1.02229,-32.656719,138,1,1.1,0.9,20.02,0.24,0,0
10477,1,32.6,11.35,0,0,1,1.0306585,-37.073543,138,1,1.1,0.9,20.52,0.25,0,0
10478,1,0,0,0,0,1,1.0287157,-36.891302,138,1,1.1,0.9,20.54,0.25,0,0
10479,1,30.9,10.75,0,0,1,1.028543,-36.907341,138,1,1.1,0.9,20.54,0.26,0,0
10480,1,0,0,0,0,1,1.0288989,-36.87295,138,1,1.1,0.9,20.53,0.25,0,0
10481,1,0,0,0,0,1,1.0291459,-37.001037,138,1,1.1,0.9,20.55,0.25,0,0
10482,1,30.9,2.31,0,0,1,1.0290343,-37.019996,138,1,1.1,0.9,20.55,0.25,0,0
10483,1,49.72,16.03,0,0,1,1.0140287,-38.205178,138,1,1.1,0.9,20.53,0.33,0,0
10484,1,45.08,3.55,0,31,1,1.0310636,-37.181994,138,1,1.1,0.9,20.55,0.24,0,0
10485,1,58.44,6.81,0,0,1,1.0118633,-38.085788,138,1,1.1,0.9,20.53,0.35,0,0
10486,1,31.37,21.7,0,0,1,1.0125805,-37.276441,138,1,1.1,0.9,20.43,0.34,0,0
10487,1,31.37,16.34,0,0,1,1.0125193,-37.803744,138,1,1.1,0.9,20.51,0.35,0,0
10488,1,39.26,18.94,0,0,1,1.0314371,-36.922944,138,1,1.1,0.9,20.4,0.24,0,0
10489,1,39.26,13.22,0,0,1,1.025558,-36.965242,138,1,1.1,0.9,20.38,0.26,0,0
10490,1,0,0,0,0,1,1.0186684,-37.851682,138,1,1.1,0.9,20.42,0.28,0,0
10491,1,45.25,10.02,0,0,1,1.0184613,-37.876696,138,1,1.1,0.9,20.43,0.29,0,0
10492,1,37.41,10.09,0,0,1,1.0116683,-38.059032,138,1,1.1,0.9,20.53,0.35,0,0
10493,1,0,0,0,0,1,1.0362709,-33.196678,138,1,1.1,0.9,20.06,0.02,0,0
10494,1,9.47,1.36,0,0,1,1.0362296,-33.202305,138,1,1.1,0.9,20.06,0.02,0,0
10495,1,48.98,14.87,0,0,1,1.0143745,-35.303922,138,1,1.1,0.9,20.34,0.26,0,0
10496,1,0,0,0,0,1,1.0131282,-33.465891,138,1,1.1,0.9,20.28,0.26,0,0
10497,1,48.98,16.37,0,0,1,1.0128045,-33.49575,138,1,1.1,0.9,20.28,0.26,0,0
10498,1,0,0,0,0,1,1.0260751,-34.84101,138,1,1.1,0.9,20.21,0.23,0,0
10499,1,1.68,0.56,0,0,1,1.0250625,-35.016223,18,1,1.1,0.9,20.22,0.23,0,0
10500,1,50.37,11.17,0,0,1,1.0153591,-37.046939,18,1,1.1,0.9,20.28,0.25,0,0
10501,1,0,0,0,0,1,1.0255165,-34.946881,1,1,1.1,0.9,20.22,0.23,0,0
10502,1,13.56,1.62,0,0,1,1.0174929,-37.92648,138,1,1.1,0.9,20.54,0.33,0,0
10503,1,33.53,1.88,0,0,1,1.0286893,-36.413614,138,1,1.1,0.9,20.47,0.25,0,0
10504,1,33.53,3.41,0,0,1,1.0381967,-36.026236,138,1,1.1,0.9,20.31,0.23,0,0
10505,1,16.24,3.8,0,0,1,1.0288704,-36.813076,138,1,1.1,0.9,20.5,0.26,0,0
10506,1,0,0,0,0,1,1.0264486,-35.955433,138,1,1.1,0.9,20.45,0.27,0,0
10507,1,25.74,1.84,0,0,1,1.0263546,-35.96997,138,1,1.1,0.9,20.45,0.27,0,0
10508,1,0,0,0,0,1,1.0273802,-36.457193,138,1,1.1,0.9,20.49,0.26,0,0
10509,1,31.18,5.13,0,0,1,1.0272374,-36.474472,138,1,1.1,0.9,20.5,0.26,0,0
10510,1,0,0,0,0,1,1.0275155,-36.438623,138,1,1.1,0.9,20.49,0.26,0,0
10511,1,0,0,0,0,1,1.0273802,-36.457193,138,1,1.1,0.9,20.49,0.26,0,0
10512,1,0,0,0,0,1,1.0301294,-36.120478,138,1,1.1,0.9,20.43,0.25,0,0
10513,1,15.83,2.52,0,0,1,1.0300655,-36.129936,138,1,1.1,0.9,20.43,0.25,0,0
10514,1,21.06,8.19,0,0,1,1.0261485,-33.724016,138,1,1.1,0.9,20.31,0.25,0,0
10515,1,35.95,7.79,0,0,1,1.0207205,-34.52672,138,1,1.1,0.9,20.18,0.32,0,0
10516,1,11.97,1.4,0,0,1,1.0287763,-35.647875,138,1,1.1,0.9,20.41,0.25,0,0
10517,1,23.34,17.01,0,0,1,1.0238572,-28.764159,138,1,1.1,0.9,19.84,0.16,0,0
10518,1,5.11,0.62,0,0,1,1.0316694,-30.306538,138,1,1.1,0.9,20.08,0.2,0,0
